ID,date,device,type,os,name,category,superCategory,time_spent,frequency
hwyr5z1l,2023-06-28 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,180,1
hwyr5z1l,2023-06-28 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,180,1
hwyr5z1l,2023-06-28 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,120,8
hwyr5z1l,2023-06-28 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,60,4
hwyr5z1l,2023-06-28 00:00:00+00:00,phone,app,ios,Voi,Mobility,Other,60,5
hwyr5z1l,2023-06-28 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,60,1
hwyr5z1l,2023-06-28 00:00:00+00:00,phone,app,ios,nextbike,Mobility,Other,60,3
hwyr5z1l,2023-06-28 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,8220,1
hwyr5z1l,2023-06-28 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,2880,2
hwyr5z1l,2023-06-28 00:00:00+00:00,tablet,app,ios,Imessage,Messenger,Communication ICT,600,1
hwyr5z1l,2023-06-28 00:00:00+00:00,tablet,app,ios,Wikipedia,Research,Study / Work ICT,180,1
hwyr5z1l,2023-06-28 00:00:00+00:00,tablet,app,ios,Signal,Messenger,Communication ICT,60,1
hwyr5z1l,2023-06-28 00:00:00+00:00,tablet,app,ios,Fotos,Photos,Entertainment,60,1
hwyr5z1l,2023-06-28 00:00:00+00:00,tablet,app,ios,Mail,Mail,Communication ICT,60,3
hwyr5z1l,2023-06-29 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,300,2
hwyr5z1l,2023-06-29 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,180,10
hwyr5z1l,2023-06-29 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,120,5
hwyr5z1l,2023-06-29 00:00:00+00:00,phone,app,ios,Bereal,Social Media,Social Media,60,2
hwyr5z1l,2023-06-29 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,60,4
hwyr5z1l,2023-06-29 00:00:00+00:00,phone,app,ios,Health,Health / Wellbeing,Other,60,1
hwyr5z1l,2023-06-29 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,60,3
hwyr5z1l,2023-06-29 00:00:00+00:00,tablet,app,ios,NotabilityUni,Study / Learning,Study / Work ICT,11520,8
hwyr5z1l,2023-06-29 00:00:00+00:00,tablet,app,ios,Jlaw,Study / Learning,Study / Work ICT,540,1
hwyr5z1l,2023-06-29 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,480,1
hwyr5z1l,2023-06-29 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,360,2
hwyr5z1l,2023-06-29 00:00:00+00:00,tablet,app,ios,Dateien,System,Other,60,1
hwyr5z1l,2023-06-29 00:00:00+00:00,tablet,app,ios,Navigator(DBErsatz),Mobility,Other,60,1
hwyr5z1l,2023-06-30 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,240,18
hwyr5z1l,2023-06-30 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,180,1
hwyr5z1l,2023-06-30 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,180,2
hwyr5z1l,2023-06-30 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,180,11
hwyr5z1l,2023-06-30 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,60,1
hwyr5z1l,2023-06-30 00:00:00+00:00,phone,app,ios,Splid,Shopping ,Entertainment,60,3
hwyr5z1l,2023-06-30 00:00:00+00:00,phone,app,ios,Voi,Mobility,Other,60,4
hwyr5z1l,2023-06-30 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,60,1
hwyr5z1l,2023-06-30 00:00:00+00:00,tablet,app,ios,Mail,Mail,Communication ICT,6240,5
hwyr5z1l,2023-06-30 00:00:00+00:00,tablet,app,ios,DisneyPlus,Video,Entertainment,3180,2
hwyr5z1l,2023-06-30 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,1560,1
hwyr5z1l,2023-06-30 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,1260,9
hwyr5z1l,2023-06-30 00:00:00+00:00,tablet,app,ios,Signal,Messenger,Communication ICT,960,1
hwyr5z1l,2023-06-30 00:00:00+00:00,tablet,app,ios,Spotify,Music / Audio,Entertainment,960,1
hwyr5z1l,2023-06-30 00:00:00+00:00,tablet,app,ios,Jlaw,Study / Learning,Study / Work ICT,360,1
hwyr5z1l,2023-06-30 00:00:00+00:00,tablet,app,ios,Notizen,Notes,Study / Work ICT,240,1
hwyr5z1l,2023-06-30 00:00:00+00:00,tablet,app,ios,imessage,Messenger,Communication ICT,120,2
hwyr5z1l,2023-06-30 00:00:00+00:00,tablet,app,ios,Kamera,System,Other,60,1
hwyr5z1l,2023-07-01 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,360,1
hwyr5z1l,2023-07-01 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,120,1
hwyr5z1l,2023-07-01 00:00:00+00:00,phone,app,ios,googlemaps,Navigation,Other,60,2
hwyr5z1l,2023-07-01 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,60,1
hwyr5z1l,2023-07-01 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,60,1
hwyr5z1l,2023-07-01 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,60,1
hwyr5z1l,2023-07-01 00:00:00+00:00,phone,app,ios,Telefon,System,Other,60,3
hwyr5z1l,2023-07-01 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,60,1
hwyr5z1l,2023-07-01 00:00:00+00:00,phone,app,ios,Kamera,System,Other,60,1
hwyr5z1l,2023-07-01 00:00:00+00:00,phone,app,ios,Uhr,System,Other,60,4
hwyr5z1l,2023-07-01 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,2340,4
hwyr5z1l,2023-07-01 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,2340,1
hwyr5z1l,2023-07-01 00:00:00+00:00,tablet,app,ios,Wikipedia,Research,Study / Work ICT,300,1
hwyr5z1l,2023-07-01 00:00:00+00:00,tablet,app,ios,Mail,Mail,Communication ICT,120,2
hwyr5z1l,2023-07-01 00:00:00+00:00,tablet,app,ios,Spotify,Music / Audio,Entertainment,60,3
hwyr5z1l,2023-07-02 00:00:00+00:00,phone,app,ios,Uhr,System,Other,360,25
hwyr5z1l,2023-07-02 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,120,7
hwyr5z1l,2023-07-02 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,120,1
hwyr5z1l,2023-07-02 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,60,1
hwyr5z1l,2023-07-02 00:00:00+00:00,phone,app,ios,Erinnerungen,System,Other,60,4
hwyr5z1l,2023-07-02 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,60,1
hwyr5z1l,2023-07-02 00:00:00+00:00,phone,app,ios,Notizen,Notes,Study / Work ICT,60,1
hwyr5z1l,2023-07-02 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,60,1
hwyr5z1l,2023-07-02 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,1440,5
hwyr5z1l,2023-07-02 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,480,14
hwyr5z1l,2023-07-02 00:00:00+00:00,tablet,app,ios,Navigator(DBErsatz),Mobility,Other,60,1
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,1500,25
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,1260,1
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,780,2
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Googlemaps,Navigation,Other,300,1
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,240,14
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,240,1
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,240,10
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,nextbike,Mobility,Other,120,2
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,HPEasyScan,System,Other,60,1
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,MicrosoftPowerPoint,Study / Learning,Study / Work ICT,60,1
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,60,1
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,IKEA,Shopping ,Entertainment,60,1
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Rechner,System,Other,60,3
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,60,1
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,60,1
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Erinnerungen,System,Other,60,4
hwyr5z1l,2023-07-03 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,60,1
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,900,9
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,600,3
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,540,15
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,480,23
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,420,22
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,360,1
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,zeta2mobile,Study / Learning,Study / Work ICT,120,2
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,120,1
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Bereal,Social Media,Social Media,60,2
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Wetter,News,Entertainment,60,6
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Erinnerungen,System,Other,60,4
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Amazon,Shopping ,Entertainment,60,1
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Ostrom,Contract,Other,60,1
hwyr5z1l,2023-07-04 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,1080,12
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,900,19
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,780,3
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,660,9
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,360,1
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,Kamera,System,Other,240,9
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,180,1
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,WhatsApp,Messenger,Communication ICT,120,2
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,GoogleMaps,Navigation,Other,120,4
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,ImmoScout24,Real Estate,Other,120,2
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,uhr,System,Other,60,8
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,60,2
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,Wetter,News,Entertainment,60,7
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,60,1
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,Kleinanzeigen,Shopping ,Entertainment,60,1
hwyr5z1l,2023-07-05 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,60,1
hwyr5z1l,2023-07-05 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,4620,1
hwyr5z1l,2023-07-05 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,1020,1
hwyr5z1l,2023-07-05 00:00:00+00:00,tablet,app,ios,Uhr,System,Other,120,11
hwyr5z1l,2023-07-06 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,720,20
hwyr5z1l,2023-07-06 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,360,26
hwyr5z1l,2023-07-06 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,240,4
hwyr5z1l,2023-07-06 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,180,4
hwyr5z1l,2023-07-06 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,180,1
hwyr5z1l,2023-07-06 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,120,6
hwyr5z1l,2023-07-06 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,60,1
hwyr5z1l,2023-07-06 00:00:00+00:00,phone,app,ios,KptnCook,Food,Other,60,1
hwyr5z1l,2023-07-06 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,60,1
hwyr5z1l,2023-07-06 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,3900,4
hwyr5z1l,2023-07-06 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,960,1
hwyr5z1l,2023-07-06 00:00:00+00:00,tablet,app,ios,Mail,Mail,Communication ICT,60,2
hwyr5z1l,2023-07-06 00:00:00+00:00,tablet,app,ios,Uhr,System,Other,60,3
hwyr5z1l,2023-07-06 00:00:00+00:00,tablet,app,ios,Notability,Notes,Study / Work ICT,2760,8
hwyr5z1l,2023-07-06 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,2640,1
hwyr5z1l,2023-07-06 00:00:00+00:00,tablet,app,ios,IKEA,Shopping ,Entertainment,1200,1
hwyr5z1l,2023-07-06 00:00:00+00:00,tablet,app,ios,Jlaw,Study / Learning,Study / Work ICT,1020,1
hwyr5z1l,2023-07-06 00:00:00+00:00,tablet,app,ios,Uhr,System,Other,1020,5
hwyr5z1l,2023-07-06 00:00:00+00:00,tablet,app,ios,Mail,Mail,Communication ICT,180,1
hwyr5z1l,2023-07-06 00:00:00+00:00,tablet,app,ios,Imessage,Messenger,Communication ICT,60,1
hwyr5z1l,2023-07-07 00:00:00+00:00,phone,app,ios,UberEats,Food,Other,780,7
hwyr5z1l,2023-07-07 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,600,29
hwyr5z1l,2023-07-07 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,480,28
hwyr5z1l,2023-07-07 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,240,2
hwyr5z1l,2023-07-07 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,240,1
hwyr5z1l,2023-07-07 00:00:00+00:00,phone,app,ios,TradeRepublic,Finance,Other,240,1
hwyr5z1l,2023-07-07 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,120,1
hwyr5z1l,2023-07-07 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,120,7
hwyr5z1l,2023-07-07 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,120,6
hwyr5z1l,2023-07-07 00:00:00+00:00,phone,app,ios,Dateien,System,Other,60,1
hwyr5z1l,2023-07-07 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,60,2
hwyr5z1l,2023-07-07 00:00:00+00:00,phone,app,ios,Uhr,System,Other,60,1
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,480,12
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,360,5
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,300,2
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,300,2
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,300,14
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,Wetter,News,Entertainment,240,20
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,180,4
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,Firefox,Web Browser / Search Machine ,Other,120,1
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,Rechner,System,Other,120,3
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,nextbike,Mobility,Other,60,4
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,60,2
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,mydealz,Shopping ,Entertainment,60,1
hwyr5z1l,2023-07-08 00:00:00+00:00,phone,app,ios,PayPal,Finance,Other,60,1
